Symbol,Strategy,Direction,EntryTime,ExitTime,EntryPrice,ExitPrice,PnL%,ExitReason,HoldingMin
BCHUSDT,HullMA-Cross,short,2025-04-14T08:30:00.000Z,2025-04-14T13:15:00.000Z,336.81151000000006,326.72328,2.82,Hull Cross,285
BCHUSDT,HullMA-Cross,short,2025-04-14T20:15:00.000Z,2025-04-14T21:45:00.000Z,321.44919500000003,325.29528795290537,-1.38,ATR Stop,90
BCHUSDT,HullMA-Cross,long,2025-04-15T08:30:00.000Z,2025-04-15T08:45:00.000Z,328.00391999999994,323.83257081009174,-1.45,ATR Stop,15
BCHUSDT,HullMA-Cross,short,2025-04-15T16:15:00.000Z,2025-04-15T19:15:00.000Z,323.57813000000004,319.409625,1.11,Hull Cross,180
BCHUSDT,HullMA-Cross,short,2025-04-16T03:00:00.000Z,2025-04-16T08:45:00.000Z,321.07938,320.2227453228446,0.09,ATR Stop,345
BCHUSDT,HullMA-Cross,long,2025-04-16T09:45:00.000Z,2025-04-16T12:00:00.000Z,321.150495,319.5670748478538,-0.67,ATR Stop,135
BCHUSDT,HullMA-Cross,long,2025-04-16T15:30:00.000Z,2025-04-16T18:45:00.000Z,319.93988999999993,321.00941500000005,0.15,Hull Cross,195
BCHUSDT,HullMA-Cross,long,2025-04-16T20:30:00.000Z,2025-04-16T21:00:00.000Z,331.19551499999994,326.2907015264863,-1.66,ATR Stop,30
BCHUSDT,HullMA-Cross,long,2025-04-17T00:30:00.000Z,2025-04-17T01:30:00.000Z,335.87785499999995,332.597522847609,-1.16,ATR Stop,60
BCHUSDT,HullMA-Cross,long,2025-04-17T06:30:00.000Z,2025-04-17T07:30:00.000Z,333.1665,330.54861274142985,-0.97,ATR Stop,60
BCHUSDT,HullMA-Cross,long,2025-04-17T10:45:00.000Z,2025-04-17T11:45:00.000Z,335.957895,332.33287851675124,-1.26,ATR Stop,60
BCHUSDT,HullMA-Cross,long,2025-04-17T15:15:00.000Z,2025-04-17T17:15:00.000Z,338.60922,334.43270000000007,-1.41,Hull Cross,120
BCHUSDT,HullMA-Cross,short,2025-04-18T04:45:00.000Z,2025-04-18T05:45:00.000Z,329.585125,332.3365044535903,-1.01,ATR Stop,60
BCHUSDT,HullMA-Cross,long,2025-04-18T16:00:00.000Z,2025-04-18T16:45:00.000Z,342.82132499999994,341.45806319920456,-0.58,ATR Stop,45
BCHUSDT,HullMA-Cross,long,2025-04-18T20:30:00.000Z,2025-04-19T00:30:00.000Z,337.36859999999996,336.77153000000004,-0.36,Hull Cross,240
BCHUSDT,HullMA-Cross,short,2025-04-19T05:30:00.000Z,2025-04-19T07:30:00.000Z,337.900965,338.6214886259483,-0.39,ATR Stop,120
BCHUSDT,HullMA-Cross,short,2025-04-19T10:30:00.000Z,2025-04-19T12:00:00.000Z,334.50266500000004,335.2391117619083,-0.40,ATR Stop,90
BCHUSDT,HullMA-Cross,short,2025-04-20T10:15:00.000Z,2025-04-20T12:30:00.000Z,332.57363000000004,334.27421427801426,-0.69,ATR Stop,135
BCHUSDT,HullMA-Cross,long,2025-04-20T19:15:00.000Z,2025-04-20T21:00:00.000Z,340.75028999999995,338.06927259244935,-0.97,ATR Stop,105
BCHUSDT,HullMA-Cross,long,2025-04-21T02:15:00.000Z,2025-04-21T03:45:00.000Z,342.080955,339.6455670200922,-0.89,ATR Stop,90
BCHUSDT,HullMA-Cross,long,2025-04-21T09:15:00.000Z,2025-04-21T11:30:00.000Z,343.95188999999993,341.5610580580132,-0.88,ATR Stop,135
BCHUSDT,HullMA-Cross,long,2025-04-21T18:30:00.000Z,2025-04-21T19:00:00.000Z,345.06244499999997,341.86458547063506,-1.11,ATR Stop,30
BCHUSDT,HullMA-Cross,long,2025-04-21T20:45:00.000Z,2025-04-21T23:30:00.000Z,344.85233999999997,343.55813500000005,-0.56,Hull Cross,165
BCHUSDT,HullMA-Cross,long,2025-04-22T08:30:00.000Z,2025-04-22T11:30:00.000Z,351.47565,355.5560188818883,0.98,ATR Stop,180
BCHUSDT,HullMA-Cross,long,2025-04-22T16:45:00.000Z,2025-04-22T19:00:00.000Z,360.88034999999996,358.69871363467286,-0.78,ATR Stop,135
BCHUSDT,HullMA-Cross,long,2025-04-22T23:30:00.000Z,2025-04-23T02:30:00.000Z,362.5211699999999,361.6191,-0.43,Hull Cross,180
BCHUSDT,HullMA-Cross,short,2025-04-23T09:00:00.000Z,2025-04-23T10:30:00.000Z,355.652085,360.37616788947264,-1.51,ATR Stop,90
BCHUSDT,HullMA-Cross,short,2025-04-23T14:15:00.000Z,2025-04-23T17:15:00.000Z,356.90146,358.81931999999995,-0.72,Hull Cross,180
BCHUSDT,HullMA-Cross,short,2025-04-24T06:00:00.000Z,2025-04-24T08:45:00.000Z,348.84549,347.61372,0.17,Hull Cross,165
BCHUSDT,HullMA-Cross,short,2025-04-24T12:30:00.000Z,2025-04-24T17:15:00.000Z,348.99541500000004,351.55568999999997,-0.91,Hull Cross,285
BCHUSDT,HullMA-Cross,long,2025-04-24T23:30:00.000Z,2025-04-25T02:15:00.000Z,360.49015499999996,360.03989000000007,-0.30,Hull Cross,165
BCHUSDT,HullMA-Cross,long,2025-04-25T04:45:00.000Z,2025-04-25T07:15:00.000Z,363.14147999999994,374.43921452210253,2.93,ATR Stop,150
BCHUSDT,HullMA-Cross,long,2025-04-25T11:15:00.000Z,2025-04-25T13:15:00.000Z,378.359085,375.42219500000004,-0.96,Hull Cross,120
BCHUSDT,HullMA-Cross,long,2025-04-25T16:00:00.000Z,2025-04-25T17:45:00.000Z,378.94937999999996,373.5359654862556,-1.61,ATR Stop,105
BCHUSDT,HullMA-Cross,short,2025-04-26T01:15:00.000Z,2025-04-26T06:15:00.000Z,370.984415,358.65924,3.14,Hull Cross,300
BCHUSDT,HullMA-Cross,short,2025-04-26T12:00:00.000Z,2025-04-26T16:30:00.000Z,359.00041000000004,357.53326784911815,0.23,ATR Stop,270
BCHUSDT,HullMA-Cross,short,2025-04-26T21:00:00.000Z,2025-04-27T00:45:00.000Z,354.93244500000003,353.226525,0.30,Hull Cross,225
BCHUSDT,HullMA-Cross,short,2025-04-27T04:00:00.000Z,2025-04-27T06:30:00.000Z,350.894465,351.285555,-0.29,Hull Cross,150
BCHUSDT,HullMA-Cross,short,2025-04-27T10:45:00.000Z,2025-04-27T16:00:00.000Z,351.20431,349.58085881320136,0.28,ATR Stop,315
BCHUSDT,HullMA-Cross,short,2025-04-27T17:30:00.000Z,2025-04-27T19:00:00.000Z,345.67707500000006,346.68435170894077,-0.47,ATR Stop,90
BCHUSDT,HullMA-Cross,long,2025-04-28T06:30:00.000Z,2025-04-28T06:30:00.000Z,354.93737999999996,351.0442254468714,-1.28,ATR Stop,0
BCHUSDT,HullMA-Cross,long,2025-04-28T18:15:00.000Z,2025-04-28T18:30:00.000Z,367.63372499999997,362.6004230488869,-1.55,ATR Stop,15
BCHUSDT,HullMA-Cross,long,2025-04-29T01:00:00.000Z,2025-04-29T02:00:00.000Z,373.18649999999997,369.61510000000004,-1.14,Hull Cross,60
BCHUSDT,HullMA-Cross,long,2025-04-29T02:45:00.000Z,2025-04-29T04:30:00.000Z,374.297055,373.11335,-0.50,Hull Cross,105
BCHUSDT,HullMA-Cross,long,2025-04-29T10:15:00.000Z,2025-04-29T12:15:00.000Z,373.55668499999996,371.9077803432978,-0.62,ATR Stop,120
